room_id,hotel_id,room_type,room_number,price_per_night,availability_status
837,9,Double,136,278.74,maintenance
838,9,Suite,137,241.29,booked
839,9,Suite,138,254.07,booked
840,9,Single,139,66.7,available
841,9,Suite,140,142.54,booked
842,9,Single,141,180.24,booked
843,9,Suite,142,406.3,maintenance
844,9,Double,143,454.25,maintenance
845,9,Suite,144,445.56,available
846,9,Single,145,139.77,maintenance
847,9,Suite,146,82.33,maintenance
848,9,Suite,147,264.09,booked
849,9,Double,148,82.03,booked
850,9,Suite,149,196.89,available
851,9,Double,150,426.67,maintenance
852,9,Single,151,276.13,available
853,9,Suite,152,388.93,maintenance
854,9,Single,153,82.36,available
855,9,Double,154,274.43,maintenance
856,9,Single,155,192.08,booked
857,9,Double,156,81.54,maintenance
858,9,Double,157,417.76,available
859,9,Single,158,401.19,maintenance
860,9,Double,159,337.62,booked
861,9,Suite,160,484.16,booked
862,9,Double,161,126.39,available
863,9,Double,162,411.42,maintenance
864,9,Double,163,338.07,booked
865,9,Suite,164,385.25,booked
866,9,Single,165,399.77,maintenance
867,9,Suite,166,87.38,booked
868,9,Single,167,390.54,maintenance
869,9,Suite,168,86.66,booked
870,9,Suite,169,460.38,available
871,9,Single,170,220.68,booked
872,9,Double,171,89.49,available
873,9,Double,172,397.47,available
874,9,Double,173,107.83,available
875,9,Single,174,323.67,booked
876,9,Single,175,373.99,booked
877,9,Single,176,459.76,booked
878,9,Single,177,149.37,available
879,9,Single,178,110.03,maintenance
880,9,Suite,179,456.21,booked
881,9,Suite,180,313.42,available
882,9,Suite,181,480.76,booked
883,9,Single,182,489.35,available
884,9,Double,183,147.76,maintenance
885,9,Suite,184,63.51,maintenance
886,9,Double,185,405.6,booked
887,9,Single,186,323.16,available
888,9,Single,187,362.61,maintenance
889,9,Single,188,464.39,maintenance
890,9,Suite,189,247.5,maintenance
891,9,Single,190,155.13,booked
892,9,Single,191,410.37,available
893,9,Double,192,168.4,booked
894,9,Single,193,260.85,available
895,9,Single,194,378.11,maintenance
896,9,Single,195,216.99,booked
897,9,Single,196,307.98,booked
898,9,Double,197,220.59,maintenance
899,9,Single,198,454.48,maintenance
900,9,Double,199,349.53,maintenance
901,10,Suite,100,412.38,maintenance
902,10,Double,101,60.12,booked
903,10,Suite,102,382.53,maintenance
904,10,Suite,103,141.79,available
905,10,Single,104,375.82,maintenance
906,10,Single,105,295.51,available
907,10,Single,106,446.48,maintenance
908,10,Single,107,274.17,maintenance
909,10,Single,108,130.16,available
910,10,Double,109,282.34,booked
911,10,Single,110,51.69,available
912,10,Single,111,366.12,booked
913,10,Double,112,215.69,available
914,10,Suite,113,200.45,booked
915,10,Single,114,202.1,maintenance
916,10,Suite,115,442.45,available
917,10,Suite,116,213.86,booked
918,10,Double,117,336.31,booked
919,10,Double,118,256.06,maintenance
920,10,Single,119,242.86,available
921,10,Double,120,110.11,maintenance
922,10,Double,121,278.39,booked
923,10,Double,122,466.31,booked
924,10,Suite,123,250.27,available
925,10,Double,124,140.98,booked
926,10,Suite,125,159.98,available
927,10,Single,126,71.72,booked
928,10,Single,127,312.19,booked
929,10,Suite,128,389.62,maintenance
930,10,Suite,129,375.37,available
931,10,Double,130,66.13,booked
932,10,Double,131,484.08,booked
933,10,Double,132,466.89,booked
934,10,Double,133,440.04,maintenance
935,10,Double,134,422.13,available
936,10,Suite,135,388.41,booked
937,10,Double,136,223.55,booked
938,10,Double,137,142.57,available
939,10,Double,138,378.96,booked
940,10,Suite,139,219.66,maintenance
941,10,Single,140,378.64,booked
942,10,Suite,141,424.04,booked
943,10,Double,142,65.11,available
944,10,Single,143,473.81,available
945,10,Single,144,256.88,maintenance
946,10,Suite,145,185.69,booked
947,10,Suite,146,74.42,available
948,10,Suite,147,281.0,maintenance
949,10,Suite,148,399.55,maintenance
950,10,Double,149,235.42,available
951,10,Suite,150,362.56,available
952,10,Double,151,400.69,maintenance
953,10,Suite,152,376.29,available
954,10,Double,153,318.2,booked
955,10,Double,154,221.52,available
956,10,Double,155,310.5,booked
957,10,Single,156,293.5,booked
958,10,Suite,157,352.0,maintenance
959,10,Double,158,313.07,booked
960,10,Single,159,215.37,maintenance
961,10,Suite,160,145.31,available
962,10,Suite,161,352.47,available
963,10,Double,162,383.17,available
964,10,Suite,163,93.73,available
965,10,Suite,164,268.19,booked
966,10,Suite,165,421.74,booked
967,10,Suite,166,331.34,maintenance
968,10,Suite,167,343.86,booked
969,10,Suite,168,85.49,maintenance
970,10,Single,169,83.29,booked
971,10,Single,170,349.38,available
972,10,Suite,171,306.01,available
973,10,Double,172,303.88,available
974,10,Single,173,393.01,available
975,10,Double,174,219.64,available
976,10,Single,175,368.47,maintenance
977,10,Suite,176,130.18,maintenance
978,10,Suite,177,80.91,maintenance
979,10,Single,178,413.7,maintenance
980,10,Suite,179,230.94,booked
981,10,Double,180,333.32,booked
982,10,Double,181,200.86,available
983,10,Suite,182,445.77,available
984,10,Single,183,121.12,available
985,10,Double,184,375.3,maintenance
986,10,Double,185,357.06,maintenance
987,10,Double,186,331.25,maintenance
988,10,Double,187,440.8,available
989,10,Suite,188,429.76,available
990,10,Single,189,239.63,maintenance
991,10,Single,190,471.25,maintenance
992,10,Suite,191,353.7,maintenance
993,10,Suite,192,94.3,maintenance
994,10,Suite,193,344.36,maintenance
995,10,Single,194,209.87,maintenance
996,10,Single,195,78.22,available
997,10,Suite,196,300.59,available
998,10,Suite,197,284.89,maintenance
999,10,Single,198,437.2,booked
1000,10,Single,199,92.38,maintenance
1001,11,Suite,100,242.78,available
1002,11,Double,101,278.01,available
1003,11,Suite,102,346.17,maintenance
1004,11,Double,103,305.71,booked
1005,11,Single,104,147.9,booked
1006,11,Single,105,397.13,maintenance
1007,11,Single,106,199.8,booked
1008,11,Double,107,414.17,available
1009,11,Double,108,92.63,maintenance
1010,11,Suite,109,330.08,available
1011,11,Double,110,397.54,available
1012,11,Double,111,268.44,maintenance
1013,11,Suite,112,83.72,available
1014,11,Suite,113,236.73,available
1015,11,Suite,114,360.55,maintenance
1016,11,Double,115,490.7,maintenance
1017,11,Suite,116,299.2,maintenance
1018,11,Double,117,74.7,maintenance
1019,11,Single,118,161.14,maintenance
1020,11,Suite,119,238.86,maintenance
1021,11,Double,120,236.49,available
1022,11,Double,121,357.44,available
1023,11,Suite,122,240.75,available
1024,11,Double,123,473.5,booked
1025,11,Suite,124,58.28,maintenance
1026,11,Single,125,61.19,maintenance
1027,11,Single,126,464.44,maintenance
1028,11,Single,127,421.26,available
1029,11,Double,128,455.38,available
1030,11,Single,129,150.34,maintenance
1031,11,Single,130,369.72,maintenance
1032,11,Suite,131,420.08,maintenance
1033,11,Double,132,439.45,maintenance
1034,11,Double,133,359.58,available
1035,11,Double,134,445.76,booked
1036,11,Suite,135,187.59,booked
1037,11,Double,136,425.3,maintenance
1038,11,Single,137,109.52,booked
1039,11,Double,138,454.98,available
1040,11,Suite,139,256.65,maintenance
1041,11,Suite,140,253.66,maintenance
1042,11,Single,141,52.17,available
1043,11,Single,142,267.87,booked
1044,11,Single,143,435.61,booked
1045,11,Double,144,149.41,booked
1046,11,Single,145,351.07,booked
1047,11,Double,146,416.94,available
1048,11,Double,147,219.35,available
1049,11,Double,148,299.06,maintenance
1050,11,Double,149,295.1,maintenance
1051,11,Double,150,309.35,available
1052,11,Suite,151,466.57,available
1053,11,Double,152,256.84,maintenance
1054,11,Single,153,283.11,booked
1055,11,Double,154,277.09,booked
1056,11,Suite,155,249.53,maintenance
1057,11,Double,156,410.04,maintenance
1058,11,Double,157,243.44,available
1059,11,Double,158,377.31,maintenance
1060,11,Double,159,65.34,maintenance
1061,11,Double,160,343.83,available
1062,11,Suite,161,496.21,available
1063,11,Double,162,440.06,booked
1064,11,Double,163,211.5,available
1065,11,Double,164,98.64,available
1066,11,Single,165,285.16,available
1067,11,Suite,166,436.11,booked
1068,11,Suite,167,346.6,booked
1069,11,Double,168,136.83,available
1070,11,Double,169,119.53,available
1071,11,Double,170,383.73,available
1072,11,Double,171,171.11,available
1073,11,Suite,172,430.2,maintenance
1074,11,Double,173,256.66,booked
1075,11,Suite,174,86.68,maintenance
1076,11,Double,175,405.94,maintenance
1077,11,Double,176,247.84,available
1078,11,Double,177,338.54,maintenance
1079,11,Suite,178,202.72,available
1080,11,Suite,179,408.78,booked
1081,11,Suite,180,290.3,maintenance
1082,11,Single,181,409.73,maintenance
1083,11,Suite,182,212.68,maintenance
1084,11,Double,183,445.14,maintenance
1085,11,Single,184,420.89,maintenance
1086,11,Double,185,374.18,available
1087,11,Single,186,208.16,maintenance
1088,11,Suite,187,452.35,available
1089,11,Single,188,392.9,maintenance
1090,11,Double,189,369.32,maintenance
1091,11,Suite,190,195.84,maintenance
1092,11,Suite,191,457.53,available
1093,11,Double,192,407.64,booked
1094,11,Double,193,235.66,booked
1095,11,Suite,194,290.77,booked
1096,11,Single,195,96.04,booked
1097,11,Suite,196,397.08,available
1098,11,Suite,197,442.3,maintenance
1099,11,Suite,198,55.28,available
1100,11,Suite,199,288.11,maintenance
1101,12,Suite,100,472.13,booked
1102,12,Suite,101,97.69,available
1103,12,Single,102,90.02,maintenance
1104,12,Single,103,465.81,available
1105,12,Double,104,144.59,available
1106,12,Single,105,428.1,available
1107,12,Suite,106,250.0,maintenance
1108,12,Double,107,180.5,maintenance
1109,12,Suite,108,309.21,available
1110,12,Suite,109,404.0,maintenance
1111,12,Double,110,346.65,booked
1112,12,Suite,111,198.04,available
1113,12,Double,112,442.4,available
1114,12,Single,113,449.02,booked
1115,12,Double,114,53.67,maintenance
1116,12,Suite,115,482.56,available
1117,12,Single,116,325.83,booked
1118,12,Single,117,260.93,booked
1119,12,Single,118,262.47,maintenance
1120,12,Double,119,166.99,booked
1121,12,Double,120,253.31,booked
1122,12,Single,121,335.66,available
1123,12,Double,122,188.55,maintenance
1124,12,Suite,123,416.62,available
1125,12,Double,124,70.01,booked
1126,12,Double,125,388.34,maintenance
1127,12,Double,126,98.82,available
1128,12,Suite,127,306.89,available
1129,12,Suite,128,470.55,available
1130,12,Single,129,454.31,available
1131,12,Single,130,103.65,booked
1132,12,Double,131,87.2,available
1133,12,Single,132,126.18,available
1134,12,Suite,133,182.91,maintenance
1135,12,Suite,134,146.59,booked
1136,12,Single,135,154.27,booked
1137,12,Suite,136,149.6,maintenance
1138,12,Double,137,219.57,available
1139,12,Suite,138,317.62,booked
1140,12,Suite,139,416.37,booked
1141,12,Single,140,170.07,available
1142,12,Double,141,203.24,maintenance
1143,12,Single,142,459.8,available
1144,12,Suite,143,188.87,booked
1145,12,Double,144,169.77,booked
1146,12,Double,145,179.5,booked
1147,12,Suite,146,480.9,available
1148,12,Double,147,309.15,available
1149,12,Double,148,468.22,maintenance
1150,12,Single,149,129.58,booked
1151,12,Single,150,103.01,booked
1152,12,Single,151,485.19,available
1153,12,Single,152,417.32,booked
1154,12,Double,153,287.81,available
1155,12,Suite,154,474.59,available
1156,12,Suite,155,417.55,booked
1157,12,Suite,156,286.46,booked
1158,12,Suite,157,282.67,maintenance
1159,12,Suite,158,421.96,maintenance
1160,12,Double,159,147.35,available
1161,12,Suite,160,495.48,maintenance
1162,12,Suite,161,486.79,maintenance
1163,12,Suite,162,216.85,maintenance
1164,12,Double,163,345.33,maintenance
1165,12,Single,164,207.03,available
1166,12,Single,165,392.67,booked
1167,12,Single,166,247.63,booked
1168,12,Suite,167,425.97,available
1169,12,Single,168,456.29,maintenance
1170,12,Double,169,137.61,available
1171,12,Single,170,283.75,booked
1172,12,Single,171,455.41,available
1173,12,Double,172,385.79,available
1174,12,Double,173,472.43,maintenance
1175,12,Suite,174,144.4,booked
1176,12,Single,175,486.82,maintenance
1177,12,Single,176,134.15,available
1178,12,Double,177,243.98,maintenance
1179,12,Double,178,417.23,booked
1180,12,Double,179,385.31,booked
1181,12,Suite,180,358.68,available
1182,12,Suite,181,78.38,booked
1183,12,Single,182,254.27,maintenance
1184,12,Double,183,107.82,maintenance
1185,12,Single,184,288.15,maintenance
1186,12,Suite,185,178.08,available
1187,12,Single,186,181.66,available
1188,12,Suite,187,227.58,booked
1189,12,Suite,188,180.16,maintenance
1190,12,Double,189,152.21,maintenance
1191,12,Double,190,355.56,available
1192,12,Double,191,69.34,booked
1193,12,Single,192,125.42,available
1194,12,Double,193,479.62,available
1195,12,Suite,194,146.8,maintenance
1196,12,Single,195,488.62,booked
1197,12,Single,196,122.61,available
1198,12,Single,197,260.73,booked
1199,12,Single,198,415.2,available
1200,12,Single,199,465.25,available
1201,13,Single,100,494.08,available
1202,13,Suite,101,180.5,maintenance
1203,13,Single,102,399.85,maintenance
1204,13,Double,103,203.28,booked
1205,13,Double,104,427.23,booked
1206,13,Double,105,120.19,available
1207,13,Suite,106,330.42,booked
1208,13,Double,107,495.64,available
1209,13,Single,108,443.69,maintenance
1210,13,Suite,109,405.42,booked
1211,13,Double,110,413.59,available
1212,13,Single,111,354.04,available
1213,13,Suite,112,449.99,maintenance
1214,13,Single,113,197.85,available
1215,13,Suite,114,274.39,available
1216,13,Suite,115,461.01,available
1217,13,Double,116,336.71,available
1218,13,Suite,117,142.75,maintenance
1219,13,Double,118,469.41,maintenance
1220,13,Suite,119,378.75,booked
1221,13,Double,120,305.25,maintenance
1222,13,Suite,121,173.76,booked
1223,13,Single,122,253.21,booked
1224,13,Single,123,494.39,booked
1225,13,Single,124,75.94,booked
1226,13,Single,125,342.83,available
1227,13,Double,126,137.09,booked
1228,13,Single,127,154.52,booked
1229,13,Suite,128,98.41,maintenance
1230,13,Suite,129,427.17,booked
1231,13,Single,130,330.52,maintenance
1232,13,Single,131,440.32,maintenance
1233,13,Suite,132,199.37,maintenance
1234,13,Suite,133,274.0,booked
1235,13,Suite,134,220.42,booked
1236,13,Single,135,127.74,available
1237,13,Single,136,425.33,maintenance
1238,13,Suite,137,350.74,booked
1239,13,Double,138,413.35,maintenance
1240,13,Single,139,248.65,booked
1241,13,Suite,140,216.11,available
1242,13,Single,141,216.85,available
1243,13,Suite,142,170.19,available
1244,13,Suite,143,407.43,booked
1245,13,Suite,144,193.35,maintenance
1246,13,Single,145,201.65,available
1247,13,Single,146,113.99,available
1248,13,Double,147,225.37,maintenance
1249,13,Suite,148,400.65,available
1250,13,Single,149,164.49,maintenance
1251,13,Suite,150,457.01,booked
1252,13,Double,151,236.98,booked
1253,13,Suite,152,395.14,booked
1254,13,Suite,153,232.85,available
1255,13,Suite,154,434.65,booked
1256,13,Suite,155,75.23,available
1257,13,Suite,156,477.69,booked
1258,13,Suite,157,94.47,available
1259,13,Suite,158,464.38,maintenance
1260,13,Suite,159,358.63,available
1261,13,Double,160,459.17,booked
1262,13,Suite,161,56.29,maintenance
1263,13,Suite,162,149.48,booked
1264,13,Single,163,332.42,maintenance
1265,13,Double,164,464.91,maintenance
1266,13,Double,165,128.14,maintenance
1267,13,Double,166,445.61,available
1268,13,Suite,167,155.14,available
1269,13,Suite,168,105.52,available
1270,13,Double,169,295.37,booked
1271,13,Suite,170,65.2,maintenance
1272,13,Single,171,499.56,available
1273,13,Single,172,371.95,booked
1274,13,Suite,173,403.77,booked
1275,13,Single,174,392.5,available
1276,13,Suite,175,322.76,maintenance
1277,13,Double,176,231.06,maintenance
1278,13,Double,177,200.43,maintenance
1279,13,Single,178,399.18,maintenance
1280,13,Double,179,372.34,available
1281,13,Single,180,349.55,booked
1282,13,Single,181,85.94,available
1283,13,Suite,182,367.17,booked
1284,13,Single,183,479.29,booked
1285,13,Double,184,109.62,booked
1286,13,Suite,185,76.69,booked
1287,13,Single,186,243.22,maintenance
1288,13,Single,187,110.61,available
1289,13,Double,188,349.67,maintenance
1290,13,Single,189,306.91,maintenance
1291,13,Suite,190,72.43,available
1292,13,Double,191,367.45,available
1293,13,Suite,192,111.7,booked
1294,13,Suite,193,161.1,maintenance
1295,13,Double,194,499.89,maintenance
1296,13,Double,195,335.92,booked
1297,13,Suite,196,321.69,maintenance
1298,13,Double,197,107.21,maintenance
1299,13,Suite,198,73.75,booked
1300,13,Double,199,97.96,maintenance
1301,14,Double,100,260.67,maintenance
1302,14,Suite,101,197.04,booked
1303,14,Suite,102,94.67,maintenance
1304,14,Suite,103,148.26,available
1305,14,Double,104,98.66,available
1306,14,Suite,105,482.83,maintenance
1307,14,Suite,106,127.18,booked
1308,14,Double,107,468.25,available
1309,14,Single,108,288.57,maintenance
1310,14,Double,109,386.88,available
1311,14,Double,110,379.56,maintenance
1312,14,Suite,111,411.12,maintenance
1313,14,Single,112,216.34,maintenance
1314,14,Single,113,69.02,booked
1315,14,Suite,114,94.21,available
1316,14,Single,115,446.15,available
1317,14,Single,116,363.19,available
1318,14,Double,117,240.11,maintenance
1319,14,Single,118,496.64,maintenance
1320,14,Single,119,485.61,booked
1321,14,Suite,120,445.13,booked
1322,14,Single,121,167.97,maintenance
1323,14,Suite,122,442.83,booked
1324,14,Double,123,73.08,available
1325,14,Double,124,238.34,maintenance
1326,14,Single,125,294.82,booked
1327,14,Double,126,219.68,maintenance
1328,14,Suite,127,481.0,available
1329,14,Suite,128,278.67,available
1330,14,Single,129,403.38,booked
1331,14,Single,130,459.7,booked
1332,14,Single,131,212.42,available
1333,14,Single,132,143.87,available
